"replicate","generation","k","subset","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within","ok","n_edges","mean_delta","mean_abs_delta"
36,2504,6,2,6,4.96,0.27241,10.078820316404,8.78572993661125,1,122,-0.00354888088638319,0.0254977048747657
36,2504,6,3,6,4.52,0.250192666666667,9.95701631395209,8.56905563047652,1,104,0.0169719624108888,0.0317258689305373
36,2504,8,1,8,5.4,0.214884,12.96641724172,10.9040239255699,1,95,0.0203576803764653,0.0458358396619789
36,2504,8,2,8,5.4,0.20721825,13.1618908933201,10.8037954523277,1,83,0.0146050420207206,0.0442931427843959
36,2504,8,3,8,5.36,0.2149155,13.5545232666443,10.9406384823729,1,79,0.0206029400076191,0.0564733834894381
36,2504,10,1,10,6.64,0.2248416,16.8917147978605,13.8956248982848,1,81,0.0143700265273577,0.0565378538056893
36,2504,10,2,10,5.92,0.1971458,15.9879847028528,13.4026642041247,1,82,0.0216268936233474,0.0452168666411812
36,2504,10,3,10,7.52,0.251859,17.2092075802172,14.3376986990941,1,93,-0.00335745837759921,0.0363185175335129
36,2504,12,1,12,7.6,0.209182833333333,19.392986623951,16.3267575545451,1,94,0.0238375244082548,0.0465327148477067
36,2504,12,2,12,8.12,0.215182166666667,19.579773738918,16.390026188584,1,93,0.0186139651635774,0.0359313016481224
36,2504,12,3,12,8.28,0.228787666666667,19.8933847819853,16.719387505965,1,96,0.0132666764312892,0.0432291697739394
37,2504,2,1,2,1.6,0.240095,2.94109346271627,2.78589443701636,1,55,0.000791999807116002,0.101689629994617
37,2504,2,2,2,1.4,0.211143,3.7291949259075,2.72434292267239,1,51,-0.0297947590538372,0.131976914926258
37,2504,2,3,2,1.8,0.30256,3.73369555392554,3.04556115024544,1,46,-0.0119490212601707,0.0721171696233131
37,2504,3,1,3,2.28,0.260333333333333,4.95168574525122,4.36692186920067,1,76,0.00664248349974505,0.0550579035546736
37,2504,3,2,3,2.24,0.224547333333333,4.8110919510782,4.14579787322385,1,65,-0.00410779279610793,0.0654226742241725
37,2504,3,3,3,2.68,0.316069333333333,5.60116330948029,4.6625889691065,1,71,0.00388319651022055,0.0407505887303441
37,2504,4,1,4,3.16,0.264414,7.74305619529692,5.81091962911793,1,86,-0.000953331464121972,0.0513571057716761
37,2504,4,2,4,3,0.231716,6.88134459680688,5.58749611701769,1,79,-0.00635483955444732,0.0498272416153159
37,2504,4,3,4,3,0.2384775,7.13630862558453,5.61018406197709,1,74,-0.0144242710156309,0.0536493996248192
37,2504,5,1,5,3,0.1741276,6.84358546117074,6.45886037290727,1,78,-0.0235430626831448,0.0582586756910238
37,2504,5,2,5,3.56,0.2427324,8.55010661787583,7.14125804407704,1,94,-0.000969242441001714,0.0384508589226313
37,2504,5,3,5,3.84,0.2360744,8.07404608306469,6.95638244919853,1,84,0.000930163557314252,0.0490139246601194
37,2504,6,1,6,3.96,0.22203,9.36664796135461,8.29855200760844,1,100,-0.000311270741623618,0.0394937840611427
37,2504,6,2,6,4.16,0.213174,9.75800872636502,8.19869885921835,1,86,0.00663281050644374,0.0453888926317594
37,2504,6,3,6,4.4,0.228612,10.0012433490809,8.33586320481889,1,98,0.00246671138952062,0.036812738399526
37,2504,8,1,8,5.8,0.222251,13.6244360181232,11.0470102464201,1,94,-0.0112188404999841,0.0408039382864045
37,2504,8,2,8,5.76,0.23624975,14.3358612683735,11.2758145019201,1,94,-0.00284641937345343,0.0411151772321782
37,2504,8,3,8,5.32,0.20442625,12.6179497162221,10.7775420030339,1,108,-0.00336136822433108,0.0294588904245451
37,2504,10,1,10,7.4,0.2289334,16.6710853686558,13.8662322874109,1,109,-0.00840670301343644,0.0329010266537573
37,2504,10,2,10,6.64,0.2044844,15.9679314669318,13.4849116491822,1,104,-0.00579502289469627,0.036118428473494
37,2504,10,3,10,6.28,0.1979828,15.8439474668769,13.4132675247076,1,87,-0.00294249208021563,0.0379397731384252
37,2504,12,1,12,8.88,0.234304333333333,20.7855110503258,16.8446684509363,1,97,5.6359625131969e-05,0.0377758976845055
37,2504,12,2,12,9.56,0.253364166666667,21.5239095305036,17.2043625519705,1,102,-0.0042341892548842,0.0358099989809195
37,2504,12,3,12,8.76,0.225849333333333,19.6260020438564,16.5861428059395,1,102,0.00488947939983034,0.0356715540040792
38,2504,2,1,2,1.96,0.353249,3.69413833007095,3.21503804568821,1,55,0.0119471787720099,0.0737007178027048
38,2504,2,2,2,1.68,0.302713,3.690828399032,3.0542704589777,1,54,0.0305575145500041,0.0984465073122013
38,2504,2,3,2,1.48,0.280311,3.93773434768984,3.00887256816301,1,45,-0.00796945256267694,0.0984524474614412
38,2504,3,1,3,2.08,0.216118,5.33924405498046,4.10979412173932,1,61,0.0170325483311728,0.0762874774819257
38,2504,3,2,3,2.44,0.292720666666667,5.50575112098462,4.54913645779643,1,70,0.0112510832009832,0.0554839327997034
38,2504,3,3,3,1.52,0.152202,4.7648174257662,3.78338590185742,1,51,-0.00498936871924743,0.0948661387396589
38,2504,4,1,4,3.24,0.300864,7.45223297716172,6.14798774858376,1,94,-0.00360257180744011,0.0365151404559259
38,2504,4,2,4,3.4,0.2930205,6.57870182690462,6.04268980961157,1,84,0.00289211572974261,0.0424836522874208
38,2504,4,3,4,3.12,0.283528,7.14753629441313,5.98062465457972,1,91,-0.00321859914071928,0.0353067238724944
38,2504,5,1,5,3.52,0.2287684,8.86034277182224,6.98226593023093,1,81,0.0116118476497993,0.0423011581456152
38,2504,5,2,5,3.4,0.2281184,8.32146843847441,6.98746490223498,1,74,-0.000411046638439468,0.0515336580298792
38,2504,5,3,5,4.36,0.30389,9.34227977483538,7.65620610600979,1,108,0.00672991925370212,0.0327431903463471
38,2504,6,1,6,4.4,0.263668333333333,11.3141073299963,8.77403847008339,1,91,0.00521230761612649,0.0443781273372461
38,2504,6,2,6,4.12,0.242909333333333,11.2749468008486,8.57552425801834,1,84,0.0102687570319769,0.046180590987468
38,2504,6,3,6,4.28,0.241733666666667,10.2407639378422,8.5632378126324,1,81,-0.0193403658431533,0.0468172655273154
38,2504,8,1,8,6.76,0.2909415,14.7673742523094,12.0692863800207,1,93,0.00718920925703745,0.0405538571046365
38,2504,8,2,8,6,0.2606165,14.564808319481,11.6244764166626,1,77,-0.00152454769495365,0.0496515511899802
38,2504,8,3,8,6.52,0.2810805,14.5311507629283,11.8971127298713,1,107,0.0041792130202268,0.0273468627180714
38,2504,10,1,10,6.44,0.1960256,16.3950391316588,13.3237048398685,1,93,0.00189580647668049,0.0455800594777288
38,2504,10,2,10,7.28,0.2452186,17.544649204559,14.2443733202732,1,97,0.00912122421697775,0.0282342401137802
38,2504,10,3,10,7.88,0.2746096,17.8971773063153,14.8208750441033,1,90,-0.0104682403690111,0.0388592082313456
38,2504,12,1,12,10.32,0.296882166666667,21.3852612110905,18.2392143519958,1,119,0.00561681292801817,0.0292249109820976
38,2504,12,2,12,8.56,0.230782666666667,19.860787532437,16.7165685152637,1,103,0.00256376048031336,0.0350255114555238
38,2504,12,3,12,8.92,0.247113333333333,20.9068943064171,17.1334533681765,1,88,0.00542950577762612,0.0325187323114283
39,2504,2,1,2,1.48,0.248652,3.11872201665074,2.84923394772377,1,44,0.0250905567415841,0.118227284205652
39,2504,2,2,2,1.48,0.248652,3.11872201665074,2.84923394772377,1,44,0.0250905567415841,0.118227284205652
39,2504,2,3,2,1,0.098541,2.29326551026597,2.30545083401818,1,53,0.00658942743893551,0.132832579265194
39,2504,3,1,3,2.04,0.218817333333333,5.36505891647778,4.09815290957483,1,56,0.0082297773651338,0.0835036136826059
39,2504,3,2,3,2.16,0.233742666666667,4.53850514368272,4.17296525776542,1,59,0.00885513035268963,0.0564852192205913
39,2504,3,3,3,1.28,0.103668666666667,4.0858585453049,3.48545035699781,1,62,-0.0130753562701133,0.101566161256108
39,2504,4,1,4,1.72,0.113761,5.70962964621507,4.74980612331516,1,59,-0.00907108354365236,0.114972012994288
39,2504,4,2,4,1.92,0.148639,6.27051724106933,5.00080141875644,1,47,0.0134368549383694,0.10326418315416
39,2504,4,3,4,2.44,0.192501,6.26075575126953,5.32792957874454,1,66,-0.0103212406726651,0.0628021548227516
39,2504,5,1,5,2.12,0.1101204,7.30394169891608,5.90522799908231,1,56,-0.031340157782042,0.0840875045569087
39,2504,5,2,5,2.52,0.1527828,6.79721955448434,6.28599857236188,1,68,0.0151252036498508,0.0712005031461942
39,2504,5,3,5,2.88,0.186878,7.54336014514468,6.58906084667894,1,91,0.0212952079910982,0.0491664073785152
39,2504,6,1,6,3.8,0.171591,8.37918255978605,7.66906293240388,1,84,0.00584272380452847,0.0475375792742713
39,2504,6,2,6,3.76,0.170124333333333,7.9205688895677,7.64935832107084,1,100,0.00466856769028825,0.0362927628744047
39,2504,6,3,6,3.88,0.181078333333333,9.10131774418568,7.78172038100849,1,93,0.00103671962398617,0.0378873271738252
39,2504,8,1,8,4.8,0.18389025,12.0146834513743,10.4604427298078,1,85,0.000759090452802102,0.0463293106193368
39,2504,8,2,8,4.48,0.16347175,12.3389192363982,10.1667579286234,1,84,-0.00019513589208287,0.047661373661463
39,2504,8,3,8,4.28,0.15335325,11.168906750109,10.074731686542,1,83,0.000190065995741539,0.0395730628901809
39,2504,10,1,10,5.32,0.1464112,13.947230556033,12.4069594706237,1,102,0.011328187069439,0.0378361012658974
39,2504,10,2,10,5.84,0.1674416,14.2971816835371,12.7733534808659,1,96,0.00430377342770228,0.0361673635069807
39,2504,10,3,10,6.08,0.182576,15.434194641641,13.0570675207358,1,79,0.00316839311690409,0.0461975132187114
39,2504,12,1,12,6.2,0.144172666666667,16.5366141691781,14.8856151645877,1,94,-0.00688591341182555,0.0410127190910344
39,2504,12,2,12,7.28,0.183296666666667,18.1714844350305,15.6943265439091,1,91,0.00117660038899706,0.0318952049206915
39,2504,12,3,12,6.96,0.1796355,18.2910944779482,15.6335961227103,1,77,0.00646338419330495,0.0479153868764688
40,2504,2,1,2,1.72,0.320672,3.6723397675407,3.13320714715856,1,55,-0.0137820666593861,0.07120606716376
40,2504,2,2,2,1.24,0.175126,3.34443270256029,2.57516087471172,1,57,-0.0318027532180299,0.132563438423763
40,2504,2,3,2,1.56,0.312745,3.41101114391605,3.11590840483836,1,45,0.0507010132473268,0.0895024390880345
40,2504,3,1,3,2.68,0.333769333333333,5.16919033867403,4.77534772131587,1,67,0.00297378091389687,0.0495434386111205
40,2504,3,2,3,2.72,0.348926,5.62168516955732,4.86610917557918,1,92,-0.0151003283184765,0.048843369796683
40,2504,3,3,3,2.52,0.319932,5.28602774998873,4.71551611862339,1,71,0.00749433361841987,0.063603737792813
40,2504,4,1,4,3.16,0.275563,7.10005536835311,5.93148129364436,1,68,0.0225269925139564,0.0648949229756814
40,2504,4,2,4,3.68,0.34722,7.38015923180856,6.44494591080928,1,104,-0.00729608125052046,0.0377824791290492
40,2504,4,3,4,2.6,0.2252005,6.80539063360396,5.58365410790437,1,76,-0.00569856024124054,0.0492503445484212
40,2504,5,1,5,3.72,0.256266,8.60684185750579,7.27031047566846,1,93,0.00627549082496373,0.0378489593777215
40,2504,5,2,5,3.72,0.2464572,9.07328938907813,7.13305939829427,1,90,9.48846036033275e-05,0.0470227455196946
40,2504,5,3,5,3.64,0.2257348,8.22926233244435,6.92396836181771,1,90,-0.00294881193719163,0.0435830895475567
40,2504,6,1,6,4.24,0.248521333333333,10.1690677987803,8.62865976277846,1,92,0.00107902975458005,0.0450219921944955
40,2504,6,2,6,3.68,0.210935,10.2954010412831,8.21774295270065,1,73,0.00643009458460022,0.0419417677908006
40,2504,6,3,6,5.04,0.317602666666667,10.463488184735,9.37630336423577,1,109,0.0035818934165585,0.0390186867656966
40,2504,8,1,8,5.92,0.24963825,13.7448690540713,11.4730389934733,1,95,0.000476828123529314,0.0373907658512264
40,2504,8,2,8,6.52,0.30391975,14.297197067424,12.2909895509113,1,97,-0.00222984688474716,0.030641094346442
40,2504,8,3,8,6.4,0.28956425,13.8266570465786,12.0600173220751,1,104,0.00660624787448493,0.0294080587733024
40,2504,10,1,10,7.44,0.2529622,16.8743239187576,14.4061786281771,1,95,0.00367395807871757,0.0406023248381677
40,2504,10,2,10,7.2,0.2451108,17.5702614241102,14.293831700114,1,88,0.00184689712166508,0.0418114370137135
40,2504,10,3,10,7.64,0.2631396,17.3516380783046,14.6148451237961,1,94,0.00240999825442856,0.0328469702412952
40,2504,12,1,12,9.36,0.2710075,20.6533728819159,17.6880428236355,1,93,0.0014632690870093,0.034431890826309
40,2504,12,2,12,9,0.267826,20.6613250308089,17.6427623626181,1,93,0.0018747541352029,0.0396383961867131
40,2504,12,3,12,8.88,0.249567666666667,20.7030947950528,17.2071323309548,1,90,0.000758333090485234,0.0381943372786646
41,2504,2,1,2,1.28,0.200182,3.01579501112177,2.66720791257773,1,37,0.0259785618442395,0.153604904803004
41,2504,2,2,2,1.04,0.15604,2.66610442448133,2.5254132514074,1,48,-0.0668814824302759,0.167943028765053
41,2504,2,3,2,1.44,0.237331,2.95417164929502,2.80916338134246,1,39,-0.0316758883118704,0.0973819265843367
41,2504,3,1,3,2.44,0.279588666666667,4.92833506201394,4.43125867236336,1,74,0.0126939788196831,0.0387122292651075
41,2504,3,2,3,2.52,0.279779333333333,5.73170686711198,4.45712506635713,1,79,-0.00419388396501702,0.0409855068768647
41,2504,3,3,3,2.72,0.276018,5.74106537523456,4.37120460618341,1,70,0.00466826303961546,0.0617398120159777
41,2504,4,1,4,2.72,0.2060905,6.17742149625229,5.38400169547147,1,72,0.0148993333202871,0.0589217577698816
41,2504,4,2,4,3.48,0.289317,7.14244317958062,5.95939738166932,1,95,0.0001162734132558,0.0305563314616203
41,2504,4,3,4,2.72,0.2042795,6.15536313211912,5.37994735984141,1,81,0.00622151431537728,0.0490023060484119
41,2504,5,1,5,3.6,0.2189192,8.02346143418098,6.85912855722805,1,92,-0.00548701484216394,0.0429691759206325
41,2504,5,2,5,4.28,0.29847,9.30029029548973,7.58926667845706,1,93,0.00330605087000521,0.0313123715656514
41,2504,5,3,5,3.96,0.2654176,8.65582570598736,7.29603413892803,1,98,-0.00045435042417348,0.0305757018811362
41,2504,6,1,6,4.12,0.21137,9.40024624293565,8.16155017416394,1,90,-0.000658020302491582,0.0436297525087577
41,2504,6,2,6,4.92,0.272819,10.4147983722616,8.84387015878146,1,98,-0.00903173633636165,0.0386696053569935
41,2504,6,3,6,4.52,0.23524,9.99394407576427,8.38838669899795,1,94,0.00118822895128481,0.0431593290339454
41,2504,8,1,8,5.64,0.23381675,12.6140847261616,11.2247368733304,1,90,0.00499254914748674,0.0381099601521045
41,2504,8,2,8,5.76,0.2376345,13.0484055258638,11.2656636684416,1,86,0.00225579865173272,0.0326715504610807
41,2504,8,3,8,5.92,0.250624,13.5272024130523,11.4863545102094,1,94,0.00189333833541326,0.0372853705193912
41,2504,10,1,10,8,0.2677126,17.3422268955339,14.6131705370219,1,101,0.00336917174685427,0.0252689903675528
41,2504,10,2,10,7.56,0.246837,16.4907325704699,14.2095974313782,1,98,0.00450292279726008,0.0347592118606805
41,2504,10,3,10,7.28,0.233264,16.5273378364314,13.9845809686269,1,98,0.00426169015324432,0.029349771870492
42,2504,2,1,2,0.88,0.073765,2.18852038331783,2.20607146650227,1,91,-0.0366967533720561,0.0970706598529933
42,2504,2,2,2,1.2,0.201856,2.78477545283913,2.69351693044583,1,29,0.119043642361559,0.24471152192881
42,2504,2,3,2,1.4,0.245762,3.08234035635581,2.86530449345392,1,53,0.0227656167554193,0.09882296723001
42,2504,3,1,3,2.56,0.303188,5.07159091168093,4.58436961373191,1,87,-0.00547902320947213,0.0521255176795441
42,2504,3,2,3,1.48,0.158758,4.02387148309297,3.83198611152037,1,46,0.00278161881272589,0.103778685277885
42,2504,3,3,3,1.4,0.109448666666667,3.66219324258555,3.52066206393745,1,47,-0.0050453177708564,0.0976544907189799
42,2504,4,1,4,3.12,0.247524,7.11796698854481,5.67729607108305,1,66,0.0182500555374349,0.0561081177396518
42,2504,4,2,4,2.56,0.2037845,5.83187160355087,5.39516793186033,1,88,-0.00694415438116668,0.057879132284075
42,2504,4,3,4,3.24,0.296939,6.84018705516266,6.0899284339584,1,88,-0.00397294514562589,0.0447284793533695
42,2504,5,1,5,3.24,0.1976084,7.02462174470277,6.65566175320415,1,108,0.000465654063635903,0.042241899009677
42,2504,5,2,5,3.24,0.2307452,7.66681521721878,7.03227830597086,1,66,0.007355862489895,0.0601017087459327
42,2504,5,3,5,4.4,0.2956832,8.29706538850187,7.58369127101481,1,110,0.00142384111621443,0.0374946855553202
42,2504,6,1,6,5.12,0.304995,10.2090409752299,9.20271198176878,1,120,-0.000827695704565837,0.0369756603068907
42,2504,6,2,6,4.44,0.197752,9.08109880645727,7.93911695787511,1,101,0.0053241012707279,0.0317961624338122
42,2504,6,3,6,4.44,0.264708,10.2689635102015,8.7857536282134,1,110,0.0114356751475458,0.0320596939470802
42,2504,8,1,8,5.84,0.24606475,12.4353653998451,11.4007744201063,1,118,0.0133146992957231,0.0402226609949938
42,2504,8,2,8,6.2,0.26245875,12.7946463723072,11.6710378723536,1,138,0.00575455876899607,0.0286891205846597
42,2504,8,3,8,5.08,0.2205575,11.6930830328862,11.0916339718551,1,116,-0.00413181466291418,0.0391631409617602
42,2504,10,1,10,6.6,0.2211924,14.7581691555944,13.8538040136365,1,117,0.00038576581864879,0.0339963282592825
42,2504,10,2,10,7.12,0.2418114,15.6343223033485,14.203071109311,1,106,0.00314909018101645,0.0350229013513879
42,2504,10,3,10,6.32,0.212247,15.2659310302973,13.677325640717,1,114,0.00307067962713257,0.0300592963195691
42,2504,12,1,12,9.16,0.264171666666667,18.9924386570957,17.5187718080069,1,122,0.00385108680202458,0.0282481128039523
42,2504,12,2,12,9,0.2591375,19.0097588505042,17.4317558938779,1,126,0.0035418956405995,0.0332321228990613
42,2504,12,3,12,9.76,0.275803166666667,20.097790769197,17.7534383177764,1,110,0.00187021763519292,0.0280876931615044
43,2504,2,1,2,1.68,0.25166,2.94276900995201,2.8557343952676,1,65,-0.00569285493624148,0.074617021776281
43,2504,2,2,2,1.2,0.142075,2.5212204281517,2.46033343963094,1,69,0.0283848448024101,0.131430776134926
43,2504,2,3,2,1.4,0.16249,2.92047203465024,2.51341042882576,1,43,-0.0060252707879529,0.12186875878989
43,2504,3,1,3,1.68,0.169099333333333,4.0492254877913,3.87251582585685,1,93,-0.00377394612143822,0.0684642877486677
43,2504,3,2,3,2.16,0.211194,4.3953103700759,4.07767304310654,1,70,0.0201330853513948,0.0646626281079945
43,2504,3,3,3,2.12,0.214716,4.79990910414391,4.09056346933511,1,61,0.0117548342007832,0.0696031754652052
43,2504,4,1,4,2.2,0.1478405,5.40561081035322,4.96709385165214,1,70,0.00937020309721556,0.0684063469906476
43,2504,4,2,4,2.6,0.2034695,5.98873988454078,5.3802553510292,1,64,0.0135404704212579,0.066926562549767
43,2504,4,3,4,2,0.147211,5.44366531435679,4.99361330070974,1,52,-0.0732825848102044,0.158588578179716
43,2504,5,1,5,3.72,0.1892132,7.35721118474432,6.5575469257706,1,92,-0.0160648224472886,0.0450943538313758
43,2504,5,2,5,4.08,0.227438,8.02948308949816,6.92198229140545,1,78,-0.00976331414071232,0.0571873361581562
43,2504,5,3,5,4.12,0.2630752,8.79470760857647,7.26562268427894,1,93,-0.00784218891275431,0.0441459980054867
43,2504,6,1,6,2.72,0.108108333333333,7.37412211135845,7.04752898070416,1,68,-0.0354667816299365,0.115371411996853
43,2504,6,2,6,4.88,0.246358666666667,10.7993671372191,8.53223036131206,1,74,-0.00261820815967921,0.0624586950078486
43,2504,6,3,6,5,0.273962333333333,10.149316617614,8.84140666465985,1,98,0.005081184241325,0.037992333048705
43,2504,8,1,8,5.52,0.19305225,12.6317305494715,10.6031268356247,1,70,0.00212695150894271,0.047045137792943
43,2504,8,2,8,5.44,0.176456,12.4204389319764,10.351064774597,1,77,-0.00595099161600938,0.0649039904562168
43,2504,8,3,8,6.2,0.2358285,13.8286551522233,11.2111222111382,1,104,0.000438005547686047,0.0330216512546153
43,2504,10,1,10,5.72,0.1663264,15.1569626583227,12.8127082187105,1,69,-0.00450453913494871,0.0481487567124827
43,2504,10,2,10,7.48,0.2362278,16.424832156303,14.0541158225204,1,97,0.000270329537831326,0.0315492156190909
43,2504,10,3,10,6.8,0.1974654,15.6386265904758,13.3425422031807,1,80,0.00132974719076912,0.0408185286702939
43,2504,12,1,12,8,0.202994833333333,19.124582883222,16.1587911918808,1,71,0.0143684088908629,0.0570925393605559
43,2504,12,2,12,8.4,0.210171833333333,18.704214816991,16.2906713743661,1,105,0.00269398260255824,0.0272318238006127
43,2504,12,3,12,7.68,0.194046666666667,17.4616400596719,15.9788145521073,1,111,0.00738470606616604,0.0326064551934624
44,2504,2,1,2,1.92,0.324641,3.69314491603929,3.09997311527418,1,59,0.00901097746521547,0.0833933394597545
44,2504,2,2,2,1.56,0.222778,3.09686920073803,2.72558249419295,1,49,-0.0235332129873791,0.0999330535490659
44,2504,2,3,2,1.56,0.266813,3.84711057603798,2.92093119650909,1,50,0.0311611143166915,0.0979817591632874
44,2504,3,1,3,2.84,0.319078666666667,5.77916068462561,4.65037773104068,1,87,-0.00784802378950379,0.0412170972744367
